"","person_id","display_last_comma_first","display_first_last","rosterstatus","from_year","to_year","playercode","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","otherleague_experience_ch"
"222",699,"Barry, Brent","Brent Barry",FALSE,1995,2008,"brent_barry",0,"","","","","Y","00"
"223",1003,"Barry, Drew","Drew Barry",FALSE,1997,1999,"drew_barry",0,"","","","","Y","00"
"224",468,"Barry, Jon","Jon Barry",FALSE,1992,2005,"jon_barry",0,"","","","","Y","00"
"225",600013,"Barry, Rick","Rick Barry",FALSE,1965,1979,"HISTADD_rick_barry",0,"","","","","Y","00"
"226",76117,"Bartels, Ed","Ed Bartels",FALSE,1949,1950,"HISTADD_ed_bartels",0,"","","","","Y","00"
"227",76118,"Bartolome, Vic","Vic Bartolome",FALSE,1971,1971,"HISTADD_vic_bartolome",0,"","","","","Y","00"
"228",203115,"Barton, Will","Will Barton",TRUE,2012,2019,"will_barton",1610612743,"Denver","Nuggets","DEN","nuggets","Y","01"
"229",101188,"Basden, Eddie","Eddie Basden",FALSE,2005,2005,"eddie_basden",0,"","","","","Y","01"
"230",76119,"Baskerville, Jerry","Jerry Baskerville",FALSE,1975,1975,"HISTADD_jerry_baskerville",0,"","","","","Y","00"
"231",101138,"Bass, Brandon","Brandon Bass",TRUE,2005,2016,"brandon_bass",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","01"
"232",76120,"Bassett, Tim","Tim Bassett",FALSE,1976,1979,"HISTADD_tim_bassett",0,"","","","","Y","00"
"233",1766,"Baston, Maceo","Maceo Baston",FALSE,2002,2008,"maceo_baston",0,"","","","","Y","00"
"234",2370,"Bateer, Mengke","Mengke Bateer",FALSE,2001,2003,"mengke_bateer",0,"","","","","Y","00"
"235",76121,"Bates, Billyray","Billyray Bates",FALSE,1979,1982,"HISTADD_billy_ray_bates",0,"","","","","Y","00"
"236",1628966,"Bates-Diop, Keita","Keita Bates-Diop",FALSE,2018,2019,"keita_bates-diop",0,"","","","","Y","01"
"237",101212,"Batista, Esteban","Esteban Batista",FALSE,2005,2006,"esteban_batista",0,"","","","","Y","00"
"238",2471,"Batiste, Mike","Mike Batiste",FALSE,2002,2002,"mike_batiste",0,"","","","","Y","00"
"239",1499,"Battie, Tony","Tony Battie",FALSE,1997,2011,"tony_battie",0,"","","","","Y","00"
"240",2203,"Battier, Shane","Shane Battier",FALSE,2001,2013,"shane_battier",0,"","","","","Y","00"
"241",174,"Battle, John","John Battle",FALSE,1985,1994,"john_battle",0,"","","","","Y","00"
"242",76123,"Battle, Kenny","Kenny Battle",FALSE,1989,1992,"HISTADD_kenny_battle",0,"","","","","Y","00"
"243",76124,"Batton, Dave","Dave Batton",FALSE,1982,1983,"HISTADD_dave_batton",0,"","","","","Y","00"
"244",201587,"Batum, Nicolas","Nicolas Batum",TRUE,2008,2019,"nicolas_batum",1610612766,"Charlotte","Hornets","CHA","hornets","Y","00"
"245",76125,"Baum, Johnny","Johnny Baum",FALSE,1969,1970,"HISTADD_johnny_baum",0,"","","","","Y","00"
"246",76126,"Baumholtz, Frankie","Frankie Baumholtz",FALSE,1946,1946,"HISTADD_frankie_baumholtz",0,"","","","","Y","00"
"247",2437,"Baxter, Lonny","Lonny Baxter",FALSE,2002,2005,"lonny_baxter",0,"","","","","Y","00"
"248",201573,"Bayless, Jerryd","Jerryd Bayless",TRUE,2008,2019,"jerryd_bayless",1610612749,"Milwaukee","Bucks","MIL","bucks","Y","00"
"249",76127,"Baylor, Elgin","Elgin Baylor",FALSE,1958,1971,"HISTADD_elgin_baylor",0,"","","","","Y","00"
"250",203382,"Baynes, Aron","Aron Baynes",TRUE,2012,2019,"aron_baynes",1610612765,"Detroit","Pistons","DET","pistons","Y","01"
"251",76128,"Bazarevich, Sergei","Sergei Bazarevich",FALSE,1994,1994,"HISTADD_sergei_bazarevich",0,"","","","","Y","00"
"252",203145,"Bazemore, Kent","Kent Bazemore",TRUE,2012,2019,"kent_bazemore",1610612737,"Atlanta","Hawks","ATL","hawks","Y","01"
"253",1629647,"Bazley, Darius","Darius Bazley",FALSE,2019,2019,"darius_bazley",0,"","","","","N","00"
"254",76129,"Beach, Ed","Ed Beach",FALSE,1950,1950,"HISTADD_ed_beach",0,"","","","","Y","00"
"255",203078,"Beal, Bradley","Bradley Beal",TRUE,2012,2019,"bradley_beal",1610612764,"Washington","Wizards","WAS","wizards","Y","00"
"256",76130,"Beard, Butch","Butch Beard",FALSE,1969,1978,"HISTADD_butch_beard",0,"","","","","Y","00"
"257",76131,"Beard, Ralph","Ralph Beard",FALSE,1949,1950,"HISTADD_ralph_beard",0,"","","","","Y","00"
"258",2602,"Beasley, Jerome","Jerome Beasley",FALSE,2003,2003,"jerome_beasley",0,"","","","","Y","01"
"259",1627736,"Beasley, Malik","Malik Beasley",FALSE,2016,2019,"malik_beasley",0,"","","","","Y","01"
"260",201563,"Beasley, Michael","Michael Beasley",TRUE,2008,2018,"michael_beasley",1610612745,"Houston","Rockets","HOU","rockets","Y","00"
"261",76133,"Beaty, Zelmo","Zelmo Beaty",FALSE,1962,1974,"HISTADD_bigz_beaty",0,"","","","","Y","00"
"262",201958,"Beaubois, Rodrigue","Rodrigue Beaubois",FALSE,2009,2012,"rodrigue_beaubois",0,"","","","","Y","00"
"263",76134,"Beck, Byron","Byron Beck",FALSE,1976,1976,"HISTADD_byron_beck",0,"","","","","Y","00"
"264",1133,"Beck, Corey","Corey Beck",FALSE,1995,1998,"corey_beck",0,"","","","","Y","00"
"265",76136,"Beck, Ernie","Ernie Beck",FALSE,1953,1960,"HISTADD_ernie_beck",0,"","","","","Y","00"
"266",76137,"Becker, Moe","Moe Becker",FALSE,1946,1946,"HISTADD_moe_becker",0,"","","","","Y","00"
"267",76138,"Bedford, William","William Bedford",FALSE,1986,1992,"HISTADD_william_bedford",0,"","","","","Y","00"
"268",76139,"Beenders, Hank","Hank Beenders",FALSE,1946,1948,"HISTADD_hank_beenders",0,"","","","","Y","00"
"269",76140,"Behagen, Ron","Ron Behagen",FALSE,1973,1979,"HISTADD_ron_behagen",0,"","","","","Y","00"
"270",76141,"Behnke, Elmer","Elmer Behnke",FALSE,1951,1951,"HISTADD_elmer_behnke",0,"","","","","Y","00"
"271",201158,"Belinelli, Marco","Marco Belinelli",TRUE,2007,2019,"marco_belinelli",1610612758,"Sacramento","Kings","SAC","kings","Y","00"
"272",2294,"Bell, Charlie","Charlie Bell",FALSE,2001,2010,"charlie_bell",0,"","","","","Y","00"
"273",76142,"Bell, Dennis","Dennis Bell",FALSE,1973,1975,"HISTADD_dennis_bell",0,"","","","","Y","00"
"274",1628395,"Bell, Jordan","Jordan Bell",FALSE,2017,2019,"jordan_bell",0,"","","","","Y","01"
"275",1952,"Bell, Raja","Raja Bell",FALSE,2000,2011,"raja_bell",0,"","","","","Y","00"
"276",2559,"Bell, Troy","Troy Bell",FALSE,2003,2003,"troy_bell",0,"","","","","Y","01"
"277",76143,"Bell, William","William Bell",FALSE,1959,1960,"HISTADD_whitey_bell",0,"","","","","Y","00"
"278",76144,"Bellamy, Walt","Walt Bellamy",FALSE,1961,1974,"HISTADD_walt_bellamy",0,"","","","","Y","00"
"279",1627761,"Bembry, DeAndre'","DeAndre' Bembry",FALSE,2016,2019,"deandre'_bembry",0,"","","","","Y","01"
"280",76145,"Bemoras, Irv","Irv Bemoras",FALSE,1953,1956,"HISTADD_irv_bemoras",0,"","","","","Y","00"
"281",76146,"Benbow, Leon","Leon Benbow",FALSE,1974,1975,"HISTADD_leon_benbow",0,"","","","","Y","00"
"282",1627733,"Bender, Dragan","Dragan Bender",FALSE,2016,2018,"dragan_bender",0,"","","","","Y","00"
"283",1886,"Bender, Jonathan","Jonathan Bender",FALSE,1999,2009,"jonathan_bender",0,"","","","","Y","00"
"284",203968,"Benimon, Jerrelle","Jerrelle Benimon",FALSE,2014,2014,"jerrelle_benimon",0,"","","","","Y","01"
"285",104,"Benjamin, Benoit","Benoit Benjamin",FALSE,1985,1999,"benoit_benjamin",0,"","","","","Y","00"
"286",1736,"Benjamin, Corey","Corey Benjamin",FALSE,1998,2002,"corey_benjamin",0,"","","","","Y","00"
"287",203461,"Bennett, Anthony","Anthony Bennett",FALSE,2013,2016,"anthony_bennett",0,"","","","","Y","11"
"288",1120,"Bennett, Elmer","Elmer Bennett",FALSE,1994,1996,"elmer_bennett",0,"","","","","Y","00"
"289",712,"Bennett, Mario","Mario Bennett",FALSE,1995,2002,"mario_bennett",0,"","","","","Y","00"
"290",76151,"Bennett, Mel","Mel Bennett",FALSE,1976,1981,"HISTADD_mel_bennett",0,"","","","","Y","00"
"291",76148,"Bennett, Tony","Tony Bennett",FALSE,1992,1994,"HISTADD_tony_bennett",0,"","","","","Y","00"
"292",76152,"Bennett, Winston","Winston Bennett",FALSE,1989,1991,"HISTADD_winston_bennett",0,"","","","","Y","00"
"293",128,"Benoit, David","David Benoit",FALSE,1991,2000,"david_benoit",0,"","","","","Y","00"
"294",202728,"Benson, Keith","Keith Benson",FALSE,2011,2011,"keith_benson",0,"","","","","Y","11"
"295",76154,"Benson, Kent","Kent Benson",FALSE,1977,1987,"HISTADD_kent_benson",0,"","","","","Y","00"
"296",1627791,"Bentil, Ben","Ben Bentil",FALSE,2016,2016,"ben_bentil",0,"","","","","Y","01"
"297",76155,"Berce, Gene","Gene Berce",FALSE,1949,1949,"HISTADD_gene_berce",0,"","","","","Y","00"
"298",76156,"Bergen, Gary","Gary Bergen",FALSE,1956,1956,"HISTADD_gary_bergen",0,"","","","","Y","00"
"299",76157,"Berry, Ricky","Ricky Berry",FALSE,1988,1988,"HISTADD_ricky_berry",0,"","","","","Y","00"
"300",76158,"Berry, Walter","Walter Berry",FALSE,1986,1988,"HISTADD_walter_berry",0,"","","","","Y","00"
"301",1629541,"Bertans, Dairis","Dairis Bertans",FALSE,2018,2019,"tmp_dairis_bertans",0,"","","","","Y","00"
"302",202722,"Bertans, Davis","Davis Bertans",FALSE,2016,2019,"davis_bertans",0,"","","","","Y","01"
"303",76159,"Beshore, Del","Del Beshore",FALSE,1978,1979,"HISTADD_del_beshore",0,"","","","","Y","00"
"304",696,"Best, Travis","Travis Best",FALSE,1995,2004,"travis_best",0,"","","","","Y","00"
"305",201976,"Beverley, Patrick","Patrick Beverley",TRUE,2012,2019,"patrick_beverley",1610612745,"Houston","Rockets","HOU","rockets","Y","01"
"306",204021,"Bhullar, Sim","Sim Bhullar",FALSE,2014,2014,"sim_bhullar",0,"","","","","Y","11"
"307",76160,"Bianchi, Al","Al Bianchi",FALSE,1956,1965,"HISTADD_al_bianchi",0,"","","","","Y","00"
"308",76161,"Biasatti, Hank","Hank Biasatti",FALSE,1946,1946,"HISTADD_hank_biasatti",0,"","","","","Y","00"
"309",76162,"Bibby, Henry","Henry Bibby",FALSE,1972,1980,"HISTADD_henry_bibby",0,"","","","","Y","00"
"310",1710,"Bibby, Mike","Mike Bibby",FALSE,1998,2011,"mike_bibby",0,"","","","","Y","00"
"311",76163,"Biedenbach, Ed","Ed Biedenbach",FALSE,1968,1968,"HISTADD_ed_biedenbach",0,"","","","","Y","00"
"312",2740,"Biedrins, Andris","Andris Biedrins",FALSE,2004,2013,"andris_biedrins",0,"","","","","Y","00"
"313",76164,"Bielke, Don","Don Bielke",FALSE,1955,1955,"HISTADD_don_bielke",0,"","","","","Y","00"
"314",76165,"Bigelow, Bob","Bob Bigelow",FALSE,1975,1978,"HISTADD_bob_bigelow",0,"","","","","Y","00"
"315",1497,"Billups, Chauncey","Chauncey Billups",FALSE,1997,2013,"chauncey_billups",0,"","","","","Y","00"
"316",76166,"Bing, Dave","Dave Bing",FALSE,1966,1977,"HISTADD_dave_bing",0,"","","","","Y","00"
"317",76167,"Binion, Joe","Joe Binion",FALSE,1986,1986,"HISTADD_joe_binion",0,"","","","","Y","00"
"318",203920,"Birch, Khem","Khem Birch",FALSE,2017,2019,"khem_birch",0,"","","","","Y","01"
"319",1628444,"Bird, Jabari","Jabari Bird",FALSE,2017,2017,"jabari_bird",0,"","","","","Y","01"
"320",76168,"Bird, Jerry","Jerry Bird",FALSE,1958,1958,"HISTADD_jerry_bird",0,"","","","","Y","00"
"321",1449,"Bird, Larry","Larry Bird",FALSE,1979,1991,"larry_bird",0,"","","","","Y","00"
"322",76170,"Birdsong, Otis","Otis Birdsong",FALSE,1977,1988,"HISTADD_otis_birdsong",0,"","","","","Y","00"
"323",76171,"Bishop, Gale","Gale Bishop",FALSE,1948,1948,"HISTADD_gale_bishop",0,"","","","","Y","00"
"324",1629048,"Bitadze, Goga","Goga Bitadze",FALSE,2019,2019,"goga_bitadze",0,"","","","","N","00"
"325",202687,"Biyombo, Bismack","Bismack Biyombo",TRUE,2011,2019,"bismack_biyombo",1610612761,"Toronto","Raptors","TOR","raptors","Y","00"
"326",202357,"Bjelica, Nemanja","Nemanja Bjelica",TRUE,2015,2019,"nemanja_bjelica",1610612750,"Minnesota","Timberwolves","MIN","timberwolves","Y","00"
"327",76172,"Blab, Uwe","Uwe Blab",FALSE,1985,1989,"HISTADD_uwe_blab",0,"","","","","Y","00"
"328",76173,"Black, Charlie","Charlie Black",FALSE,1948,1951,"HISTADD_hawk_black",0,"","","","","Y","00"
"329",76174,"Black, Norman","Norman Black",FALSE,1980,1980,"HISTADD_norman_black",0,"","","","","Y","00"
"330",204028,"Black, Tarik","Tarik Black",TRUE,2014,2017,"tarik_black",1610612747,"Los Angeles","Lakers","LAL","lakers","Y","11"
"331",76175,"Black, Tom","Tom Black",FALSE,1970,1970,"HISTADD_tom_black",0,"","","","","Y","00"
"332",76176,"Blackman, Rolando","Rolando Blackman",FALSE,1981,1993,"HISTADD_rolando_blackman",0,"","","","","Y","00"
"333",76180,"Blackwell, Alex","Alex Blackwell",FALSE,1992,1992,"HISTADD_alex_blackwell",0,"","","","","Y","00"
"334",76177,"Blackwell, Cory","Cory Blackwell",FALSE,1984,1984,"HISTADD_cory_blackwell",0,"","","","","Y","00"
"335",1806,"Blackwell, James","James Blackwell",FALSE,1994,1994,"james_blackwell",0,"","","","","Y","00"
"336",76179,"Blackwell, Nate","Nate Blackwell",FALSE,1987,1987,"HISTADD_nate_blackwell",0,"","","","","Y","00"
"337",201971,"Blair, DeJuan","DeJuan Blair",FALSE,2009,2015,"dejuan_blair",0,"","","","","Y","01"
"338",2581,"Blake, Steve","Steve Blake",TRUE,2003,2015,"steve_blake",1610612765,"Detroit","Pistons","DET","pistons","Y","00"
"339",202392,"Blakely, Marqus","Marqus Blakely",FALSE,2010,2010,"marqus_blakely",0,"","","","","Y","01"
"340",1628469,"Blakeney, Antonio","Antonio Blakeney",FALSE,2017,2019,"antonio_blakeney",0,"","","","","Y","01"
"341",200807,"Blalock, Will","Will Blalock",FALSE,2006,2006,"will_blalock",0,"","","","","Y","01"
"342",76182,"Blaney, George","George Blaney",FALSE,1961,1961,"HISTADD_george_blaney",0,"","","","","Y","00"
"343",76183,"Blanks, Lance","Lance Blanks",FALSE,1990,1992,"HISTADD_lance_blanks",0,"","","","","Y","00"
"344",76184,"Blanton, Ricky","Ricky Blanton",FALSE,1992,1992,"HISTADD_ricky_blanton",0,"","","","","Y","00"
"345",101154,"Blatche, Andray","Andray Blatche",FALSE,2005,2013,"andray_blatche",0,"","","","","Y","01"
"346",302,"Blaylock, Mookie","Mookie Blaylock",FALSE,1989,2001,"mookie_blaylock",0,"","","","","Y","00"
"347",202339,"Bledsoe, Eric","Eric Bledsoe",TRUE,2010,2019,"eric_bledsoe",1610612756,"Phoenix","Suns","PHX","suns","Y","01"
"348",76186,"Blevins, Leon","Leon Blevins",FALSE,1950,1950,"HISTADD_leon_blevins",0,"","","","","Y","00"
"349",76187,"Block, John","John Block",FALSE,1966,1975,"HISTADD_john_block",0,"","","","","Y","00"
"350",76188,"Bloom, Mike","Mike Bloom",FALSE,1947,1948,"HISTADD_mike_bloom",0,"","","","","Y","00"
"351",1628417,"Blossomgame, Jaron","Jaron Blossomgame",FALSE,2018,2019,"jaron_blossomgame",0,"","","","","Y","01"
"352",916,"Blount, Corie","Corie Blount",FALSE,1993,2003,"corie_blount",0,"","","","","Y","00"
"353",1548,"Blount, Mark","Mark Blount",FALSE,2000,2008,"mark_blount",0,"","","","","Y","00"
"354",203505,"Blue, Vander","Vander Blue",FALSE,2013,2017,"vander_blue",0,"","","","","Y","11"
"355",1629129,"Bluiett, Trevon","Trevon Bluiett",FALSE,2018,2019,"trevon_bluiett",0,"","","","","Y","01"
"356",76189,"Blume, Ray","Ray Blume",FALSE,1981,1981,"HISTADD_ray_blume",0,"","","","","Y","00"
"357",76190,"Bobb, Nelson","Nelson Bobb",FALSE,1949,1952,"HISTADD_nelson_bobb",0,"","","","","Y","00"
"358",2800,"Bobbitt, Tony","Tony Bobbitt",FALSE,2004,2004,"tony_bobbitt",0,"","","","","Y","01"
"359",76191,"Bockhorn, Arlen","Arlen Bockhorn",FALSE,1958,1964,"HISTADD_bucky_bockhorn",0,"","","","","Y","00"
"360",76192,"Boerwinkle, Tom","Tom Boerwinkle",FALSE,1968,1977,"HISTADD_tom_boerwinkle",0,"","","","","Y","00"
"361",2586,"Bogans, Keith","Keith Bogans",FALSE,2003,2013,"keith_bogans",0,"","","","","Y","11"
"362",203992,"Bogdanovic, Bogdan","Bogdan Bogdanovic",FALSE,2017,2019,"bogdan_bogdanovic",0,"","","","","Y","00"
"363",202711,"Bogdanovic, Bojan","Bojan Bogdanovic",TRUE,2014,2019,"bojan_bogdanovic",1610612751,"Brooklyn","Nets","BKN","nets","Y","00"
"364",177,"Bogues, Muggsy","Muggsy Bogues",FALSE,1987,2000,"muggsy_bogues",0,"","","","","Y","00"
"365",101106,"Bogut, Andrew","Andrew Bogut",TRUE,2005,2018,"andrew_bogut",1610612744,"Golden State","Warriors","GSW","warriors","Y","00"
"366",1564,"Bohannon, Etdrick","Etdrick Bohannon",FALSE,1997,2000,"etdrick_bohannon",0,"","","","","Y","00"
"367",1629626,"Bol, Bol","Bol Bol",FALSE,2019,2019,"bol_bol",0,"","","","","N","00"
"368",76195,"Bol, Manute","Manute Bol",FALSE,1985,1994,"HISTADD_manute_bol",0,"","","","","Y","00"
"369",1628413,"Bolden, Jonah","Jonah Bolden",FALSE,2018,2019,"jonah_bolden",0,"","","","","Y","01"
"370",76196,"Bolger, Bill","Bill Bolger",FALSE,1953,1953,"HISTADD_bill_bolger",0,"","","","","Y","00"
"371",1627762,"Bolomboy, Joel","Joel Bolomboy",FALSE,2016,2017,"joel_bolomboy",0,"","","","","Y","01"
"372",76197,"Bolstorff, Doug","Doug Bolstorff",FALSE,1957,1957,"HISTADD_doug_bolstorff",0,"","","","","Y","00"
"373",76203,"Bon Salle, George H.","George H. Bon Salle",FALSE,1961,1961,"HISTADD_george_bonsalle",0,"","","","","Y","00"
"374",76198,"Bond, Phil","Phil Bond",FALSE,1977,1977,"HISTADD_phil_bond",0,"","","","","Y","00"
"375",1603,"Bond, Walter","Walter Bond",FALSE,1992,1994,"walter_bond",0,"","","","","Y","00"
"376",1629648,"Bone, Jordan","Jordan Bone",FALSE,2019,2019,"jordan_bone",0,"","","","","N","00"
"377",1121,"Boney, Dexter","Dexter Boney",FALSE,1996,1996,"dexter_boney",0,"","","","","Y","00"
"378",1629067,"Bonga, Isaac","Isaac Bonga",FALSE,2018,2019,"isaac_bonga",0,"","","","","Y","01"
"379",76201,"Bonham, Ron","Ron Bonham",FALSE,1964,1965,"HISTADD_ron_bonham",0,"","","","","Y","00"
"380",41,"Bonner, Anthony","Anthony Bonner",FALSE,1990,2002,"anthony_bonner",0,"","","","","Y","00"
"381",2588,"Bonner, Matt","Matt Bonner",TRUE,2004,2015,"matt_bonner",1610612759,"San Antonio","Spurs","SAS","spurs","Y","00"
"382",1626164,"Booker, Devin","Devin Booker",TRUE,2015,2019,"devin_booker",1610612756,"Phoenix","Suns","PHX","suns","Y","00"
"383",511,"Booker, Melvin","Melvin Booker",FALSE,1995,1996,"melvin_booker",0,"","","","","Y","00"
"384",202344,"Booker, Trevor","Trevor Booker",TRUE,2010,2017,"trevor_booker",1610612762,"Utah","Jazz","UTA","jazz","Y","00"
"385",200767,"Boone, Josh","Josh Boone",FALSE,2006,2009,"josh_boone",0,"","","","","Y","01"
"386",76204,"Boone, Ron","Ron Boone",FALSE,1976,1980,"HISTADD_ron_boone",0,"","","","","Y","00"
"387",1916,"Booth, Calvin","Calvin Booth",FALSE,1999,2008,"calvin_booth",0,"","","","","Y","00"
"388",1522,"Booth, Keith","Keith Booth",FALSE,1997,1998,"keith_booth",0,"","","","","Y","00"
"389",76206,"Boozer, Bob","Bob Boozer",FALSE,1960,1970,"HISTADD_bob_boozer",0,"","","","","Y","00"
"390",2430,"Boozer, Carlos","Carlos Boozer",FALSE,2002,2014,"carlos_boozer",0,"","","","","Y","00"
"391",2414,"Borchardt, Curtis","Curtis Borchardt",FALSE,2002,2004,"curtis_borchardt",0,"","","","","Y","00"
"392",76207,"Bornheimer, Jake","Jake Bornheimer",FALSE,1948,1949,"HISTADD_jake_bornheimer",0,"","","","","Y","00"
"393",1953,"Borrell, Lazaro","Lazaro Borrell",FALSE,1999,1999,"lazaro_borrell",0,"","","","","Y","00"
"394",76209,"Borsavage, Costic","Costic Borsavage",FALSE,1950,1950,"HISTADD_ike_borsavage",0,"","","","","Y","00"
"395",76210,"Boryla, Vince","Vince Boryla",FALSE,1949,1953,"HISTADD_moose_boryla",0,"","","","","Y","00"
"396",2547,"Bosh, Chris","Chris Bosh",TRUE,2003,2016,"chris_bosh",1610612748,"Miami","Heat","MIA","heat","Y","00"
"397",76211,"Bostic, Jim","Jim Bostic",FALSE,1977,1977,"HISTADD_jim_bostic",0,"","","","","Y","00"
"398",76212,"Boston, Lawrence","Lawrence Boston",FALSE,1979,1979,"HISTADD_larry_boston",0,"","","","","Y","00"
"399",76213,"Boswell, Tom","Tom Boswell",FALSE,1975,1983,"HISTADD_tom_boswell",0,"","","","","Y","00"
"400",1628449,"Boucher, Chris","Chris Boucher",FALSE,2017,2019,"chris_boucher",0,"","","","","Y","01"
"401",2257,"Boumtje-Boumtje, Ruben","Ruben Boumtje-Boumtje",FALSE,2001,2003,"ruben_boumtje-boumtje",0,"","","","","Y","01"
"402",76214,"Boven, Don","Don Boven",FALSE,1949,1952,"HISTADD_don_boven",0,"","","","","Y","00"
"403",1898,"Bowdler, Cal","Cal Bowdler",FALSE,1999,2001,"cal_bowdler",0,"","","","","Y","00"
"404",1477,"Bowen, Bruce","Bruce Bowen",FALSE,1996,2008,"bruce_bowen",0,"","","","","Y","00"
"405",1763,"Bowen, Ryan","Ryan Bowen",FALSE,1999,2009,"ryan_bowen",0,"","","","","Y","00"
"406",1628968,"Bowen II, Brian","Brian Bowen II",FALSE,2019,2019,"brian_bowen_ii",0,"","","","","Y","00"
"407",194,"Bowie, Anthony","Anthony Bowie",FALSE,1988,1997,"anthony_bowie",0,"","","","","Y","00"
"408",76217,"Bowie, Sam","Sam Bowie",FALSE,1984,1994,"HISTADD_sam_bowie",0,"","","","","Y","00"
"409",1085,"Bowman, Ira","Ira Bowman",FALSE,1999,2001,"ira_bowman",0,"","","","","Y","00"
"410",76219,"Bowman, Nate","Nate Bowman",FALSE,1966,1970,"HISTADD_nate_bowman",0,"","","","","Y","00"
"411",671,"Boyce, Donnie","Donnie Boyce",FALSE,1995,1996,"donnie_boyce",0,"","","","","Y","00"
"412",76221,"Boyd, Dennis","Dennis Boyd",FALSE,1978,1978,"HISTADD_dennis_boyd",0,"","","","","Y","00"
"413",76222,"Boyd, Fred","Fred Boyd",FALSE,1972,1977,"HISTADD_freddie_boyd",0,"","","","","Y","00"
"414",76223,"Boyd, Ken","Ken Boyd",FALSE,1974,1974,"HISTADD_kenny_boyd",0,"","","","","Y","00"
"415",1863,"Boykins, Earl","Earl Boykins",FALSE,1998,2011,"earl_boykins",0,"","","","","Y","00"
"416",76224,"Boykoff, Harry","Harry Boykoff",FALSE,1949,1950,"HISTADD_bighesh_boykoff",0,"","","","","Y","00"
"417",76225,"Boynes, Winford","Winford Boynes",FALSE,1978,1980,"HISTADD_winford_boynes",0,"","","","","Y","00"
"418",200841,"Bozeman, Cedric","Cedric Bozeman",FALSE,2006,2006,"cedric_bozeman",0,"","","","","Y","01"
